YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,MKT_CARRIER,MKT_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
2022,3,7,11,1,2022/07/11,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,523.0,-4.0,913,918.0,5.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/11,8.05,,0.0,0.0,0.0,84.0,99,73,350,360.0,,15.0,23.0,,,,,,,,
2022,3,7,12,2,2022/07/12,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,526.0,-1.0,913,910.0,-3.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/12,6.71,,0.06,0.0,0.0,84.0,89,72,360,330.0,,15.0,25.1,,,1.0,,,,,
2022,3,7,13,3,2022/07/13,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,527.0,0.0,913,922.0,9.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/13,4.03,,0.0,0.0,0.0,80.0,92,69,350,350.0,,14.1,18.1,,,,,,,,
2022,3,7,14,4,2022/07/14,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,520.0,-7.0,913,909.0,-4.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/14,6.49,,0.0,0.0,0.0,85.0,97,73,270,260.0,,14.1,18.1,,,,,,,,
2022,3,7,15,5,2022/07/15,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,528.0,1.0,913,910.0,-3.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/15,8.72,,0.0,0.0,0.0,85.0,94,77,190,190.0,,18.1,27.1,,,,,,,,
2022,3,7,16,6,2022/07/16,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,522.0,-5.0,913,857.0,-16.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/16,11.63,,0.0,0.0,0.0,90.0,103,82,230,240.0,,21.9,29.1,,,,,,,,
2022,3,7,17,7,2022/07/17,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,525.0,-2.0,913,940.0,27.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/17,4.7,,0.74,0.0,0.0,80.0,82,73,350,350.0,,13.0,16.1,1.0,,,,,,,
2022,3,7,18,1,2022/07/18,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,550.0,23.0,913,926.0,13.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/18,4.92,,0.0,0.0,0.0,79.0,91,71,60,350.0,,10.1,15.0,1.0,,,,,,,
2022,3,7,19,2,2022/07/19,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,526.0,-1.0,913,859.0,-14.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/19,8.95,,0.0,0.0,0.0,84.0,94,74,170,180.0,,16.1,21.0,,,,,,,,
2022,3,7,20,3,2022/07/20,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,523.0,-4.0,913,859.0,-14.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/20,8.5,,0.0,0.0,0.0,89.0,100,77,320,310.0,,18.1,25.9,,,,,,,,
2022,3,7,21,4,2022/07/21,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,529.0,2.0,913,907.0,-6.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/21,5.14,,0.0,0.0,0.0,85.0,98,72,260,240.0,,13.0,17.0,,,,,,,,
2022,3,7,22,5,2022/07/22,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,625.0,58.0,913,1018.0,65.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/22,5.82,,0.0,0.0,0.0,88.0,101,74,140,150.0,,15.0,19.9,,,,,,,,
2022,3,7,23,6,2022/07/23,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,522.0,-5.0,913,909.0,-4.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/23,12.97,,0.0,0.0,0.0,93.0,105,84,150,160.0,,21.9,30.0,,,,,,,,
2022,3,7,24,7,2022/07/24,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,522.0,-5.0,913,916.0,3.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/24,12.3,,0.0,0.0,0.0,91.0,103,79,240,240.0,,21.9,30.0,,,,,,,,
2022,3,7,25,1,2022/07/25,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,525.0,-2.0,913,917.0,4.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/25,6.26,,0.43,0.0,0.0,79.0,81,63,40,70.0,,17.0,21.9,,,1.0,,,,,
2022,3,7,26,2,2022/07/26,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,628.0,61.0,913,1107.0,114.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/26,7.16,,8.64,0.0,0.0,70.0,80,60,290,290.0,,30.0,47.0,1.0,,1.0,,,,,
2022,3,7,27,3,2022/07/27,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,539.0,12.0,913,918.0,5.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/27,7.61,,0.9,0.0,0.0,77.0,84,72,350,350.0,,23.0,33.1,1.0,,1.0,,,,,
2022,3,7,28,4,2022/07/28,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,526.0,-1.0,913,921.0,8.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/28,4.25,,0.27,0.0,0.0,79.0,90,73,90,330.0,,13.0,19.0,1.0,,1.0,,,,1.0,
2022,3,7,29,5,2022/07/29,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,606.0,39.0,913,944.0,31.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/29,5.37,,0.0,0.0,0.0,76.0,84,67,310,310.0,,14.1,19.0,,,,,,,,
2022,3,7,30,6,2022/07/30,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,524.0,-3.0,913,914.0,1.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/30,5.37,,0.0,0.0,0.0,76.0,84,67,70,120.0,,13.0,16.1,,,,,,,,
2022,3,7,31,7,2022/07/31,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,527.0,0.0,913,921.0,8.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/07/31,7.61,,0.0,0.0,0.0,78.0,87,71,180,220.0,,10.1,19.9,,,,,,,,
2022,3,8,1,1,2022/08/01,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,521.0,-6.0,913,921.0,8.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/01,9.17,,0.0,0.0,0.0,85.0,98,77,260,240.0,,19.9,25.1,,,,,,,,
2022,3,8,2,2,2022/08/02,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,749.0,142.0,913,1141.0,148.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/02,11.63,,0.0,0.0,0.0,86.0,89,81,110,110.0,,28.0,36.0,,,,,,,1.0,
2022,3,8,3,3,2022/08/03,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,525.0,-2.0,913,908.0,-5.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/03,9.62,,4.32,0.0,0.0,85.0,98,73,240,240.0,,42.9,52.1,1.0,,1.0,,,,,
2022,3,8,4,4,2022/08/04,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,533.0,6.0,913,920.0,7.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/04,6.04,,0.44,0.0,0.0,79.0,89,74,120,160.0,,14.1,19.9,1.0,,1.0,,,,,
2022,3,8,5,5,2022/08/05,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,646.0,79.0,913,1027.0,74.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/05,6.71,,0.0,0.0,0.0,82.0,92,75,170,120.0,,13.0,18.1,,,,,,,,
2022,3,8,6,6,2022/08/06,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,526.0,-1.0,913,920.0,7.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/06,8.5,,0.0,0.0,0.0,86.0,96,78,190,190.0,,15.0,23.0,,,,,,,,
2022,3,8,7,7,2022/08/07,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,525.0,-2.0,913,903.0,-10.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/07,8.72,,0.0,0.0,0.0,88.0,98,80,170,180.0,,17.0,27.1,,,,,,,,
2022,3,8,8,1,2022/08/08,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,533.0,6.0,913,916.0,3.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/08,8.05,,0.0,0.0,0.0,87.0,97,79,240,240.0,,14.1,21.9,,,,,,,,
2022,3,8,9,2,2022/08/09,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,521.0,-6.0,913,917.0,4.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/09,6.71,,0.09,0.0,0.0,78.0,81,72,280,290.0,,23.0,30.0,1.0,,1.0,,,,,
2022,3,8,10,3,2022/08/10,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,513.0,-14.0,913,907.0,-6.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/10,5.14,,0.0,0.0,0.0,76.0,85,68,340,330.0,,14.1,18.1,1.0,,,,,,,
2022,3,8,11,4,2022/08/11,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,524.0,-3.0,913,912.0,-1.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/11,5.59,,0.0,0.0,0.0,76.0,87,66,60,70.0,,14.1,19.0,1.0,,,,,,1.0,
2022,3,8,12,5,2022/08/12,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,609.0,42.0,913,937.0,24.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/12,8.05,,0.0,0.0,0.0,77.0,84,66,70,60.0,,15.0,19.9,,,,,,,,
2022,3,8,13,6,2022/08/13,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,519.0,-8.0,913,917.0,4.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/13,7.83,,0.0,0.0,0.0,76.0,89,67,180,190.0,,16.1,21.9,,,,,,,,
2022,3,8,14,7,2022/08/14,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,518.0,-9.0,913,919.0,6.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/14,8.95,,0.0,0.0,0.0,81.0,85,71,230,230.0,,16.1,21.9,,,,,,,,
2022,3,8,15,1,2022/08/15,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",527,519.0,-8.0,913,930.0,17.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/15,6.26,,0.0,0.0,0.0,74.0,80,69,90,60.0,,14.1,18.1,,,,,,,,
2022,3,8,16,2,2022/08/16,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,528.0,-5.0,918,904.0,-14.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/16,2.91,,0.41,0.0,0.0,73.0,81,68,10,10.0,,13.0,16.1,1.0,,,,,,,
2022,3,8,17,3,2022/08/17,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,524.0,-9.0,918,903.0,-15.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/17,6.49,,0.0,0.0,0.0,74.0,84,66,20,40.0,,15.0,21.0,,,,,,,,
2022,3,8,18,4,2022/08/18,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,529.0,-4.0,918,912.0,-6.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/18,2.46,,0.0,0.0,0.0,76.0,86,65,320,330.0,,8.9,13.0,,,,,,,,
2022,3,8,19,5,2022/08/19,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,530.0,-3.0,918,925.0,7.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/19,7.61,,0.0,0.0,0.0,77.0,88,67,220,210.0,,14.1,21.9,,,,,,,,
2022,3,8,20,6,2022/08/20,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,524.0,-9.0,918,908.0,-10.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/20,9.17,,0.0,0.0,0.0,81.0,90,75,240,240.0,,18.1,27.1,,,,,,,,
2022,3,8,21,7,2022/08/21,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,528.0,-5.0,918,915.0,-3.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/21,7.16,,0.0,0.0,0.0,76.0,81,67,350,330.0,,15.0,21.0,,,,,,,,
2022,3,8,22,1,2022/08/22,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,527.0,-6.0,918,920.0,2.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/22,4.7,,0.0,0.0,0.0,75.0,87,66,320,320.0,,12.1,15.0,,,,,,,,
2022,3,8,23,2,2022/08/23,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,620.0,47.0,918,950.0,32.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/23,4.03,,0.0,0.0,0.0,77.0,86,67,100,70.0,,12.1,14.1,,,,,,,,
2022,3,8,24,3,2022/08/24,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,611.0,38.0,918,948.0,30.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/24,3.36,,0.0,0.0,0.0,76.0,87,66,80,40.0,,10.1,15.0,,,,,,,,
2022,3,8,25,4,2022/08/25,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,529.0,-4.0,918,910.0,-8.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/25,5.59,,0.2,0.0,0.0,79.0,91,68,280,290.0,,28.0,40.0,,,1.0,,,,,
2022,3,8,26,5,2022/08/26,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,526.0,-7.0,918,858.0,-20.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/26,4.92,,0.0,0.0,0.0,79.0,89,71,340,350.0,,13.0,19.0,,,,,,,,
2022,3,8,27,6,2022/08/27,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,525.0,-8.0,918,912.0,-6.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/27,7.16,,0.0,0.0,0.0,80.0,91,70,130,110.0,,15.0,19.0,,,,,,,,
2022,3,8,28,7,2022/08/28,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,523.0,-10.0,918,859.0,-19.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/28,10.29,,0.32,0.0,0.0,83.0,93,75,240,150.0,,21.0,27.1,1.0,,1.0,,,,,
2022,3,8,29,1,2022/08/29,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,528.0,-5.0,918,918.0,0.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/29,9.62,,0.0,0.0,0.0,81.0,94,73,250,250.0,,18.1,23.0,,,1.0,,,,,
2022,3,8,30,2,2022/08/30,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,525.0,-8.0,918,908.0,-10.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/30,5.82,,0.0,0.0,0.0,79.0,88,69,320,330.0,,18.1,23.9,,,,,,,,
2022,3,8,31,3,2022/08/31,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,526.0,-7.0,918,913.0,-5.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/08/31,2.68,,0.0,0.0,0.0,75.0,85,63,360,320.0,,10.1,15.0,,,,,,,,
2022,3,9,1,4,2022/09/01,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,529.0,-4.0,918,914.0,-4.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/01,6.04,,0.0,0.0,0.0,76.0,86,66,120,140.0,,13.0,19.0,,,,,,,,
2022,3,9,2,5,2022/09/02,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,532.0,-1.0,918,909.0,-9.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/02,3.8,,0.03,0.0,0.0,77.0,83,71,250,150.0,,10.1,14.1,,,,,,,,
2022,3,9,3,6,2022/09/03,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,526.0,-7.0,918,910.0,-8.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/03,4.03,,0.19,0.0,0.0,72.0,79,66,110,210.0,,13.0,17.0,1.0,,,,,,1.0,
2022,3,9,4,7,2022/09/04,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,524.0,-9.0,918,938.0,20.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/04,5.82,,0.51,0.0,0.0,72.0,75,69,30,10.0,,10.1,14.1,1.0,,,,,,,
2022,3,9,5,1,2022/09/05,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,523.0,-10.0,918,913.0,-5.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/05,7.16,,0.14,0.0,0.0,73.0,79,71,40,40.0,,14.1,19.9,1.0,,,,,,,
2022,3,9,6,2,2022/09/06,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",533,528.0,-5.0,918,912.0,-6.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/06,5.14,,0.0,0.0,0.0,74.0,81,70,350,330.0,,10.1,14.1,,,,,,,,
2022,3,9,7,3,2022/09/07,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",530,526.0,-4.0,913,909.0,-4.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/07,5.37,,0.0,0.0,0.0,75.0,84,65,350,340.0,,16.1,21.9,,,,,,,,
2022,3,9,8,4,2022/09/08,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,535.0,-3.0,920,935.0,15.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/08,2.91,,0.0,0.0,0.0,73.0,83,63,40,50.0,,10.1,14.1,,,,,,,,
2022,3,9,9,5,2022/09/09,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,530.0,-8.0,920,917.0,-3.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/09,4.7,,0.0,0.0,0.0,73.0,85,63,110,120.0,,12.1,15.0,,,,,,,,
2022,3,9,10,6,2022/09/10,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,535.0,-3.0,920,934.0,14.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/10,4.03,,0.33,0.0,0.0,75.0,87,65,210,200.0,,36.0,47.0,1.0,,1.0,,,,1.0,
2022,3,9,11,7,2022/09/11,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,536.0,-2.0,920,917.0,-3.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/11,9.4,,0.33,0.0,0.0,70.0,75,57,330,330.0,,19.9,29.1,1.0,,,,,,,
2022,3,9,12,1,2022/09/12,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,537.0,-1.0,920,922.0,2.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/12,9.62,,0.0,0.0,0.0,66.0,79,56,280,290.0,,25.1,35.1,,,,,,,,
2022,3,9,13,2,2022/09/13,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,530.0,-8.0,920,928.0,8.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/13,2.91,,0.0,0.0,0.0,70.0,82,55,310,320.0,,10.1,15.0,,,,,,,,
2022,3,9,14,3,2022/09/14,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,534.0,-4.0,920,914.0,-6.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/14,3.8,,0.0,0.0,0.0,71.0,85,56,90,120.0,,10.1,14.1,,,,,,,,
2022,3,9,15,4,2022/09/15,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,531.0,-7.0,920,913.0,-7.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/15,6.26,,0.0,0.0,0.0,74.0,84,63,130,120.0,,13.0,19.9,,,,,,,,
2022,3,9,16,5,2022/09/16,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,535.0,-3.0,920,922.0,2.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/16,6.49,,0.0,0.0,0.0,76.0,87,64,190,190.0,,14.1,21.0,,,,,,,,
2022,3,9,17,6,2022/09/17,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,534.0,-4.0,920,907.0,-13.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/17,9.17,,0.0,0.0,0.0,79.0,89,71,220,190.0,,18.1,25.1,,,,,,,,
2022,3,9,18,7,2022/09/18,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,533.0,-5.0,920,911.0,-9.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/18,9.4,,0.08,0.0,0.0,78.0,88,69,220,240.0,,18.1,23.0,1.0,,1.0,,,,,
2022,3,9,19,1,2022/09/19,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,532.0,-6.0,920,917.0,-3.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/19,6.93,,0.0,0.0,0.0,84.0,95,74,280,220.0,,15.0,23.9,,,,,,,,
2022,3,9,20,2,2022/09/20,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,530.0,-8.0,920,908.0,-12.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/20,6.71,,0.0,0.0,0.0,85.0,97,74,250,240.0,,15.0,19.0,,,,,,,,
2022,3,9,21,3,2022/09/21,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,532.0,-6.0,920,910.0,-10.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/21,8.5,,0.06,0.0,0.0,86.0,96,69,330,330.0,,21.0,30.0,,,1.0,,,,1.0,
2022,3,9,22,4,2022/09/22,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,530.0,-8.0,920,911.0,-9.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/22,9.4,,0.0,0.0,0.0,69.0,73,56,10,350.0,,17.0,23.9,,,,,,,,
2022,3,9,23,5,2022/09/23,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,534.0,-4.0,920,910.0,-10.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/23,9.62,,0.06,0.0,0.0,59.0,61,56,120,130.0,,17.0,21.9,,,,,,,,
2022,3,9,24,6,2022/09/24,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,532.0,-6.0,920,910.0,-10.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/24,4.7,,0.0,0.0,0.0,67.0,87,54,280,290.0,,19.9,23.9,,,,,,,,
2022,3,9,25,7,2022/09/25,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,528.0,-10.0,920,912.0,-8.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/25,9.84,,0.0,0.0,0.0,72.0,81,60,280,290.0,,23.0,30.0,,,,,,,,
2022,3,9,26,1,2022/09/26,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,533.0,-5.0,920,912.0,-8.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/26,9.62,,0.0,0.0,0.0,65.0,74,53,290,290.0,,23.9,33.1,,,,,,,,
2022,3,9,27,2,2022/09/27,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,656.0,78.0,920,1039.0,79.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/27,7.38,,0.0,0.0,0.0,61.0,75,49,330,340.0,,16.1,23.0,,,,,,,,
2022,3,9,28,3,2022/09/28,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,,,920,,,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/28,5.59,,0.0,0.0,0.0,58.0,67,45,50,360.0,,14.1,23.9,,,,,,,,
2022,3,9,29,4,2022/09/29,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,,,920,,,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/29,4.92,,0.0,0.0,0.0,58.0,70,47,100,70.0,,13.0,19.0,,,,,,,1.0,
2022,3,9,30,5,2022/09/30,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,527.0,-11.0,920,912.0,-8.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/09/30,4.03,,0.0,0.0,0.0,60.0,74,47,70,50.0,,14.1,19.0,,,,,,,,
2022,4,10,1,6,2022/10/01,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,535.0,-3.0,920,911.0,-9.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/10/01,4.25,,0.0,0.0,0.0,62.0,76,47,50,20.0,,14.1,21.0,,,,,,,,
2022,4,10,2,7,2022/10/02,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,534.0,-4.0,920,911.0,-9.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/10/02,4.47,,0.0,0.0,0.0,64.0,79,49,10,20.0,,14.1,19.0,,,,,,,,
2022,4,10,3,1,2022/10/03,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,536.0,-2.0,920,916.0,-4.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/10/03,4.92,,0.0,0.0,0.0,64.0,74,53,50,80.0,,13.0,19.0,,,,,,,,
2022,4,10,4,2,2022/10/04,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",538,538.0,0.0,920,911.0,-9.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2022/10/04,2.24,,0.0,0.0,0.0,60.0,75,45,130,140.0,,8.9,14.1,,,,,,,,
